input x,input y,x dist,y dist,total dist,angle
101, 0, -0.1054690554738, -0.99442255496979, 1.0, 64434
102, 0, -0.090535752475262, -0.99589323997498, 1.0, 64591
103, 0, -0.074419923126698, -0.99722701311111, 1.0, 64760
105, 0, -0.058722022920847, -0.99827438592911, 1.0, 64924
107, 0, -0.043437223881483, -0.99905622005463, 1.0, 65083
109, 0, -0.02855977602303, -0.9995921254158, 1.0, 65239
110, 0, -0.014284256845713, -0.99989795684814, 1.0, 65388
112, 0, 0.0, -1.0, 1.0, 0
145, 0, 0.014284256845713, -0.99989795684814, 1.0, 148
147, 0, 0.02855977602303, -0.9995921254158, 1.0, 297
148, 0, 0.043437223881483, -0.99905622005463, 1.0, 453
150, 0, 0.058722022920847, -0.99827438592911, 1.0, 612
152, 0, 0.074419923126698, -0.99722701311111, 1.0, 776
154, 0, 0.090535752475262, -0.99589323997498, 1.0, 945
155, 0, 0.1054690554738, -0.99442255496979, 1.0, 1102
156, 0, 0.10707319527864, -0.99425113201141, 1.0, 1118
157, 0, 0.12215519696474, -0.9925109744072, 1.0, 1277
159, 0, 0.13925483822823, -0.99025654792786, 1.0, 1457
161, 0, 0.15676754713058, -0.98763555288315, 1.0, 1641
163, 0, 0.17200103402138, -0.98509681224823, 1.0, 1803
164, 0, 0.17469121515751, -0.98462325334549, 1.0, 1831
165, 0, 0.19002191722393, -0.98177993297577, 1.0, 1994
166, 0, 0.19302186369896, -0.98119449615479, 1.0, 2026
167, 0, 0.20843400061131, -0.97803646326065, 1.0, 2190
169, 0, 0.21175333857536, -0.97732311487198, 1.0, 2225
170, 0, 0.22722959518433, -0.97384119033813, 1.0, 2390
172, 0, 0.2463987916708, -0.96916854381561, 1.0, 2596
174, 0, 0.2617329955101, -0.9651403427124, 1.0, 2762
175, 0, 0.26592901349068, -0.96399265527725, 1.0, 2807
176, 0, 0.28127044439316, -0.95962852239609, 1.0, 2973
178, 0, 0.28580510616302, -0.95828771591187, 1.0, 3023
179, 0, 0.30113133788109, -0.95358258485794, 1.0, 3190
181, 0, 0.32129636406898, -0.9469787478447, 1.0, 3411
184, 0, 0.34174302220345, -0.93979340791702, 1.0, 3637
186, 0, 0.35670155286789, -0.9342183470726, 1.0, 3804
187, 0, 0.36244627833366, -0.93200469017029, 1.0, 3868
189, 0, 0.37729686498642, -0.92609232664108, 1.0, 4035
191, 0, 0.38337764143944, -0.92359161376953, 1.0, 4103
192, 0, 0.39809313416481, -0.91734504699707, 1.0, 4270
194, 0, 0.40450602769852, -0.914535343647, 1.0, 4343
195, 0, 0.4190582036972, -0.90795946121216, 1.0, 4510
198, 0, 0.44015720486641, -0.89792066812515, 1.0, 4753
201, 0, 0.45418745279312, -0.89090609550476, 1.0, 4917
202, 0, 0.46135276556015, -0.88721686601639, 1.0, 5001
204, 0, 0.47514891624451, -0.87990540266037, 1.0, 5164
206, 0, 0.48260477185249, -0.87583827972412, 1.0, 5253
207, 0, 0.49613893032074, -0.86824315786362, 1.0, 5414
210, 0, 0.50387102365494, -0.86377894878387, 1.0, 5508
211, 0, 0.51711565256119, -0.85591560602188, 1.0, 5668
214, 0, 0.53803539276123, -0.84292215108871, 1.0, 5925
218, 0, 0.55059468746185, -0.83477264642715, 1.0, 6081
219, 0, 0.55885344743729, -0.8292663693428, 1.0, 6185
221, 0, 0.57106447219849, -0.820905148983, 1.0, 6339
223, 0, 0.57952380180359, -0.81495529413223, 1.0, 6447
225, 0, 0.59136366844177, -0.8064050078392, 1.0, 6599
228, 0, 0.59999996423721, -0.79999995231628, 1.0, 6711
229, 0, 0.61144751310349, -0.79128503799438, 1.0, 6862
233, 0, 0.63127142190933, -0.77556204795837, 1.0, 7125
238, 0, 0.64193671941757, -0.76675772666931, 1.0, 7270
239, 0, 0.65079140663147, -0.75925666093826, 1.0, 7391
242, 0, 0.66103059053421, -0.75035899877548, 1.0, 7532
244, 0, 0.66996449232101, -0.74239307641983, 1.0, 7657
247, 0, 0.67976462841034, -0.73343032598495, 1.0, 7796
250, 0, 0.68874943256378, -0.72499936819077, 1.0, 7924
252, 0, 0.6981001496315, -0.71600013971329, 1.0, 8059
0, 1, -0.71600013971329, -0.6981001496315, 1.0, 57212
43, 1, -0.52999895811081, -0.84799826145172, 1.0, 59710
73, 1, -0.33633637428284, -0.94174182415009, 1.0, 61959
76, 1, -0.30600920319557, -0.95202857255936, 1.0, 62293
85, 1, -0.24253562092781, -0.97014248371124, 1.0, 62981
103, 1, -0.089195296168327, -0.99601417779922, 1.0, 64605
153, 1, 0.089195296168327, -0.99601417779922, 1.0, 931
171, 1, 0.24253562092781, -0.97014248371124, 1.0, 2555
180, 1, 0.30600920319557, -0.95202857255936, 1.0, 3243
183, 1, 0.33633637428284, -0.94174182415009, 1.0, 3577
213, 1, 0.52999895811081, -0.84799826145172, 1.0, 5826
255, 1, 0.70710676908493, -0.70710676908493, 1.0, 8192
98, 2, -0.12403474003077, -0.99227792024612, 1.0, 64239
109, 2, -0.028973337262869, -0.9995801448822, 1.0, 65234
147, 2, 0.028973337262869, -0.9995801448822, 1.0, 302
158, 2, 0.12403474003077, -0.99227792024612, 1.0, 1297
255, 2, 0.71600013971329, -0.6981001496315, 1.0, 8324
107, 3, -0.044074777513742, -0.99902826547623, 1.0, 65077
149, 3, 0.044074777513742, -0.99902826547623, 1.0, 459
0, 5, -0.72499936819077, -0.68874943256378, 1.0, 57077
255, 6, 0.72499936819077, -0.68874943256378, 1.0, 8459
0, 7, -0.73343032598495, -0.67976462841034, 1.0, 56949
255, 8, 0.73343032598495, -0.67976462841034, 1.0, 8587
63, 9, -0.43329441547394, -0.90125238895416, 1.0, 60862
193, 9, 0.43329441547394, -0.90125238895416, 1.0, 4674
0, 10, -0.74239307641983, -0.66996449232101, 1.0, 56810
255, 11, 0.74239307641983, -0.66996449232101, 1.0, 8726
0, 13, -0.75035899877548, -0.66103059053421, 1.0, 56685
255, 13, 0.75035899877548, -0.66103059053421, 1.0, 8851
0, 15, -0.75925666093826, -0.65079140663147, 1.0, 56544
255, 16, 0.75925666093826, -0.65079140663147, 1.0, 8992
98, 17, -0.15437687933445, -0.98801207542419, 1.0, 63920
158, 17, 0.15437687933445, -0.98801207542419, 1.0, 1616
0, 18, -0.76675772666931, -0.64193671941757, 1.0, 56423
0, 19, -0.77556204795837, -0.63127142190933, 1.0, 56278
255, 19, 0.76675772666931, -0.64193671941757, 1.0, 9113
255, 20, 0.77556204795837, -0.63127142190933, 1.0, 9258
0, 24, -0.79128503799438, -0.61144751310349, 1.0, 56015
255, 24, 0.79128503799438, -0.61144751310349, 1.0, 9521
43, 25, -0.62252354621887, -0.78260111808777, 1.0, 58528
213, 25, 0.62252354621887, -0.78260111808777, 1.0, 7008
0, 28, -0.79999995231628, -0.59999996423721, 1.0, 55864
0, 29, -0.8064050078392, -0.59136366844177, 1.0, 55752
254, 29, 0.79999995231628, -0.59999996423721, 1.0, 9672
255, 29, 0.8064050078392, -0.59136366844177, 1.0, 9784
0, 32, -0.81495529413223, -0.57952380180359, 1.0, 55600
255, 32, 0.81495529413223, -0.57952380180359, 1.0, 9936
0, 34, -0.820905148983, -0.57106447219849, 1.0, 55492
255, 34, 0.820905148983, -0.57106447219849, 1.0, 10044
0, 36, -0.8292663693428, -0.55885344743729, 1.0, 55338
255, 36, 0.8292663693428, -0.55885344743729, 1.0, 10198
0, 38, -0.83477264642715, -0.55059468746185, 1.0, 55234
0, 39, -0.84292215108871, -0.53803539276123, 1.0, 55078
255, 39, 0.83477264642715, -0.55059468746185, 1.0, 10302
255, 40, 0.84292215108871, -0.53803539276123, 1.0, 10458
112, 42, -0.01408311072737, -0.99990081787109, 1.0, 65390
144, 42, 0.01408311072737, -0.99990081787109, 1.0, 146
0, 43, -0.85591560602188, -0.51711565256119, 1.0, 54821
1, 43, -0.84799826145172, -0.52999895811081, 1.0, 54979
25, 43, -0.78260111808777, -0.62252354621887, 1.0, 56161
231, 43, 0.78260111808777, -0.62252354621887, 1.0, 9375
255, 43, 0.84799826145172, -0.52999895811081, 1.0, 10557
112, 44, -0.014491231180727, -0.99989497661591, 1.0, 65385
144, 44, 0.014491231180727, -0.99989497661591, 1.0, 151
254, 44, 0.85591560602188, -0.51711565256119, 1.0, 10715
108, 45, -0.073331438004971, -0.99730759859085, 1.0, 64771
111, 45, -0.029399052262306, -0.99956774711609, 1.0, 65230
112, 45, -0.014704293571413, -0.99989187717438, 1.0, 65383
144, 45, 0.014704293571413, -0.99989187717438, 1.0, 153
145, 45, 0.029399052262306, -0.99956774711609, 1.0, 306
148, 45, 0.073331438004971, -0.99730759859085, 1.0, 765
0, 46, -0.86377894878387, -0.50387102365494, 1.0, 54661
109, 46, -0.059595379978418, -0.99822264909744, 1.0, 64915
110, 46, -0.044731300324202, -0.99899911880493, 1.0, 65070
111, 46, -0.0298374556005, -0.99955475330353, 1.0, 65225
112, 46, -0.014923711307347, -0.99988865852356, 1.0, 65381
144, 46, 0.014923711307347, -0.99988865852356, 1.0, 155
145, 46, 0.0298374556005, -0.99955475330353, 1.0, 311
146, 46, 0.044731300324202, -0.99899911880493, 1.0, 466
147, 46, 0.059595379978418, -0.99822264909744, 1.0, 621
0, 47, -0.86824315786362, -0.49613893032074, 1.0, 54567
108, 47, -0.075541116297245, -0.9971427321434, 1.0, 64748
109, 47, -0.060495063662529, -0.99816852807999, 1.0, 64905
110, 47, -0.04540766403079, -0.99896854162216, 1.0, 65063
111, 47, -0.030289128422737, -0.99954122304916, 1.0, 65221
112, 47, -0.015149775892496, -0.99988520145416, 1.0, 65378
144, 47, 0.015149775892496, -0.99988520145416, 1.0, 158
145, 47, 0.030289128422737, -0.99954122304916, 1.0, 315
146, 47, 0.04540766403079, -0.99896854162216, 1.0, 473
147, 47, 0.060495063662529, -0.99816852807999, 1.0, 631
148, 47, 0.075541116297245, -0.9971427321434, 1.0, 788
255, 47, 0.86377894878387, -0.50387102365494, 1.0, 10875
107, 48, -0.091916926205158, -0.99576669931412, 1.0, 64576
108, 48, -0.076696492731571, -0.99705445766449, 1.0, 64736
109, 48, -0.061422269791365, -0.99811190366745, 1.0, 64895
110, 48, -0.04610476270318, -0.99893659353256, 1.0, 65055
111, 48, -0.030754674226046, -0.99952691793442, 1.0, 65216
112, 48, -0.01538279466331, -0.99988168478012, 1.0, 65376
144, 48, 0.01538279466331, -0.99988168478012, 1.0, 160
145, 48, 0.030754674226046, -0.99952691793442, 1.0, 320
146, 48, 0.04610476270318, -0.99893659353256, 1.0, 481
147, 48, 0.061422269791365, -0.99811190366745, 1.0, 641
148, 48, 0.076696492731571, -0.99705445766449, 1.0, 800
149, 48, 0.091916926205158, -0.99576669931412, 1.0, 960
254, 48, 0.86824315786362, -0.49613893032074, 1.0, 10969
106, 49, -0.10872659087181, -0.99407172203064, 1.0, 64400
107, 49, -0.093340709805489, -0.99563425779343, 1.0, 64562
108, 49, -0.077887661755085, -0.99696207046509, 1.0, 64723
109, 49, -0.062378287315369, -0.9980525970459, 1.0, 64885
110, 49, -0.046823583543301, -0.99890315532684, 1.0, 65048
111, 49, -0.031234754249454, -0.99951213598251, 1.0, 65211
112, 49, -0.015623092651367, -0.9998779296875, 1.0, 65374
144, 49, 0.015623092651367, -0.9998779296875, 1.0, 162
145, 49, 0.031234754249454, -0.99951213598251, 1.0, 325
146, 49, 0.046823583543301, -0.99890315532684, 1.0, 488
147, 49, 0.062378287315369, -0.9980525970459, 1.0, 651
148, 49, 0.077887661755085, -0.99696207046509, 1.0, 813
149, 49, 0.093340709805489, -0.99563425779343, 1.0, 974
150, 49, 0.10872659087181, -0.99407172203064, 1.0, 1136
0, 50, -0.87583827972412, -0.48260477185249, 1.0, 54406
104, 50, -0.14142136275768, -0.98994946479797, 1.0, 64056
105, 50, -0.12597253918648, -0.99203372001648, 1.0, 64219
106, 50, -0.11043152213097, -0.99388366937637, 1.0, 64382
107, 50, -0.094809100031853, -0.99549549818039, 1.0, 64546
108, 50, -0.079116299748421, -0.99686539173126, 1.0, 64710
109, 50, -0.0633644759655, -0.99799036979675, 1.0, 64875
110, 50, -0.047565151005983, -0.99886810779572, 1.0, 65040
111, 50, -0.03173004835844, -0.99949651956558, 1.0, 65205
112, 50, -0.015871016308665, -0.99987405538559, 1.0, 65371
144, 50, 0.015871016308665, -0.99987405538559, 1.0, 165
145, 50, 0.03173004835844, -0.99949651956558, 1.0, 331
146, 50, 0.047565151005983, -0.99886810779572, 1.0, 496
147, 50, 0.0633644759655, -0.99799036979675, 1.0, 661
148, 50, 0.079116299748421, -0.99686539173126, 1.0, 826
149, 50, 0.094809100031853, -0.99549549818039, 1.0, 990
150, 50, 0.11043152213097, -0.99388366937637, 1.0, 1154
151, 50, 0.12597253918648, -0.99203372001648, 1.0, 1317
152, 50, 0.14142136275768, -0.98994946479797, 1.0, 1480
255, 50, 0.87583827972412, -0.48260477185249, 1.0, 11130
0, 51, -0.87990540266037, -0.47514891624451, 1.0, 54317
103, 51, -0.15923243761063, -0.98724114894867, 1.0, 63869
104, 51, -0.14365564286709, -0.98962771892548, 1.0, 64033
105, 51, -0.12797133624554, -0.99177783727646, 1.0, 64198
106, 51, -0.11219042539597, -0.99368667602539, 1.0, 64364
107, 51, -0.096324190497398, -0.99535000324249, 1.0, 64530
108, 51, -0.08038417994976, -0.99676394462585, 1.0, 64697
109, 51, -0.064382277429104, -0.99792528152466, 1.0, 64865
110, 51, -0.048330552875996, -0.99883145093918, 1.0, 65032
111, 51, -0.03224129229784, -0.99948006868362, 1.0, 65200
112, 51, -0.016126934438944, -0.9998699426651, 1.0, 65368
144, 51, 0.016126934438944, -0.9998699426651, 1.0, 168
145, 51, 0.03224129229784, -0.99948006868362, 1.0, 336
146, 51, 0.048330552875996, -0.99883145093918, 1.0, 504
147, 51, 0.064382277429104, -0.99792528152466, 1.0, 671
148, 51, 0.08038417994976, -0.99676394462585, 1.0, 839
149, 51, 0.096324190497398, -0.99535000324249, 1.0, 1006
150, 51, 0.11219042539597, -0.99368667602539, 1.0, 1172
151, 51, 0.12797133624554, -0.99177783727646, 1.0, 1338
152, 51, 0.14365564286709, -0.98962771892548, 1.0, 1503
153, 51, 0.15923243761063, -0.98724114894867, 1.0, 1667
102, 52, -0.17746552824974, -0.98412698507309, 1.0, 63676
103, 52, -0.16177503764629, -0.98682773113251, 1.0, 63842
104, 52, -0.14596086740494, -0.9892902970314, 1.0, 64009
105, 52, -0.13003404438496, -0.99150949716568, 1.0, 64176
106, 52, -0.11400590091944, -0.99348002672195, 1.0, 64345
107, 52, -0.097888275980949, -0.99519741535187, 1.0, 64514
108, 52, -0.081693232059479, -0.99665749073029, 1.0, 64683
109, 52, -0.065433248877525, -0.99785697460175, 1.0, 64854
110, 52, -0.049120958894491, -0.99879282712936, 1.0, 65024
111, 52, -0.032769277691841, -0.99946290254593, 1.0, 65195
112, 52, -0.016391241922975, -0.99986565113068, 1.0, 65366
144, 52, 0.016391241922975, -0.99986565113068, 1.0, 170
145, 52, 0.032769277691841, -0.99946290254593, 1.0, 341
146, 52, 0.049120958894491, -0.99879282712936, 1.0, 512
147, 52, 0.065433248877525, -0.99785697460175, 1.0, 682
148, 52, 0.081693232059479, -0.99665749073029, 1.0, 853
149, 52, 0.097888275980949, -0.99519741535187, 1.0, 1022
150, 52, 0.11400590091944, -0.99348002672195, 1.0, 1191
151, 52, 0.13003404438496, -0.99150949716568, 1.0, 1360
152, 52, 0.14596086740494, -0.9892902970314, 1.0, 1527
153, 52, 0.16177503764629, -0.98682773113251, 1.0, 1694
154, 52, 0.17746552824974, -0.98412698507309, 1.0, 1860
254, 52, 0.87990540266037, -0.47514891624451, 1.0, 11219
0, 53, -0.88721686601639, -0.46135276556015, 1.0, 54154
101, 53, -0.19611611962318, -0.98058062791824, 1.0, 63478
102, 53, -0.18032784759998, -0.98360651731491, 1.0, 63645
103, 53, -0.16439898312092, -0.98639392852783, 1.0, 63814
104, 53, -0.14834044873714, -0.98893636465073, 1.0, 63984
105, 53, -0.13216371834278, -0.99122792482376, 1.0, 64154
106, 53, -0.11588069051504, -0.99326312541962, 1.0, 64325
107, 53, -0.099503718316555, -0.99503725767136, 1.0, 64497
108, 53, -0.083045475184917, -0.99654579162598, 1.0, 64669
109, 53, -0.066519007086754, -0.99778509140015, 1.0, 64842
110, 53, -0.04993761330843, -0.99875229597092, 1.0, 65015
111, 53, -0.033314827829599, -0.99944490194321, 1.0, 65189
112, 53, -0.016664352267981, -0.99986118078232, 1.0, 65363
144, 53, 0.016664352267981, -0.99986118078232, 1.0, 173
145, 53, 0.033314827829599, -0.99944490194321, 1.0, 347
146, 53, 0.04993761330843, -0.99875229597092, 1.0, 521
147, 53, 0.066519007086754, -0.99778509140015, 1.0, 694
148, 53, 0.083045475184917, -0.99654579162598, 1.0, 867
149, 53, 0.099503718316555, -0.99503725767136, 1.0, 1039
150, 53, 0.11588069051504, -0.99326312541962, 1.0, 1211
151, 53, 0.13216371834278, -0.99122792482376, 1.0, 1382
152, 53, 0.14834044873714, -0.98893636465073, 1.0, 1552
153, 53, 0.16439898312092, -0.98639392852783, 1.0, 1722
154, 53, 0.18032784759998, -0.98360651731491, 1.0, 1891
155, 53, 0.19611611962318, -0.98058062791824, 1.0, 2058
99, 54, -0.23087728023529, -0.97298282384872, 1.0, 63106
100, 54, -0.21517753601074, -0.97657495737076, 1.0, 63274
101, 54, -0.19930915534496, -0.97993665933609, 1.0, 63444
102, 54, -0.18328243494034, -0.98306035995483, 1.0, 63614
103, 54, -0.16710822284222, -0.98593854904175, 1.0, 63785
104, 54, -0.15079799294472, -0.98856455087662, 1.0, 63958
105, 54, -0.1343636661768, -0.99093210697174, 1.0, 64131
106, 54, -0.11781773716211, -0.99303525686264, 1.0, 64305
107, 54, -0.10117310285568, -0.99486887454987, 1.0, 64479
108, 54, -0.08444307744503, -0.99642831087112, 1.0, 64655
109, 54, -0.067641332745552, -0.99770963191986, 1.0, 64830
110, 54, -0.050781849771738, -0.99870973825455, 1.0, 65007
112, 54, -0.016946718096733, -0.99985635280609, 1.0, 65360
144, 54, 0.016946718096733, -0.99985635280609, 1.0, 176
145, 54, 0.033878847956657, -0.99942600727081, 1.0, 353
146, 54, 0.050781849771738, -0.99870973825455, 1.0, 529
147, 54, 0.067641332745552, -0.99770963191986, 1.0, 706
148, 54, 0.08444307744503, -0.99642831087112, 1.0, 881
149, 54, 0.10117310285568, -0.99486887454987, 1.0, 1057
150, 54, 0.11781773716211, -0.99303525686264, 1.0, 1231
151, 54, 0.1343636661768, -0.99093210697174, 1.0, 1405
152, 54, 0.15079799294472, -0.98856455087662, 1.0, 1578
153, 54, 0.16710822284222, -0.98593854904175, 1.0, 1751
154, 54, 0.18328243494034, -0.98306035995483, 1.0, 1922
155, 54, 0.19930915534496, -0.97993665933609, 1.0, 2092
156, 54, 0.21517753601074, -0.97657495737076, 1.0, 2262
157, 54, 0.23087728023529, -0.97298282384872, 1.0, 2430
254, 54, 0.88721686601639, -0.46135276556015, 1.0, 11382
0, 55, -0.89090609550476, -0.45418745279312, 1.0, 54070
98, 55, -0.25038284063339, -0.96814692020416, 1.0, 62897
99, 55, -0.23464053869247, -0.97208219766617, 1.0, 63066
100, 55, -0.21871146559715, -0.97578954696655, 1.0, 63237
101, 55, -0.20260560512543, -0.97926038503647, 1.0, 63409
102, 55, -0.18633365631104, -0.98248654603958, 1.0, 63582
103, 55, -0.16990691423416, -0.98546010255814, 1.0, 63756
104, 55, -0.15333734452724, -0.98817390203476, 1.0, 63931
105, 55, -0.13663738965988, -0.9906210899353, 1.0, 64107
106, 55, -0.11982015520334, -0.99279552698135, 1.0, 64284
107, 55, -0.10289915651083, -0.99469178915024, 1.0, 64461
108, 55, -0.085888341069221, -0.99630469083786, 1.0, 64640
109, 55, -0.06880209594965, -0.99763035774231, 1.0, 64818
110, 55, -0.05165508389473, -0.99866491556168, 1.0, 64997
111, 55, -0.03446227684617, -0.99940603971481, 1.0, 65177
112, 55, -0.017238818109035, -0.99985140562057, 1.0, 65357
144, 55, 0.017238818109035, -0.99985140562057, 1.0, 179
145, 55, 0.03446227684617, -0.99940603971481, 1.0, 359
146, 55, 0.05165508389473, -0.99866491556168, 1.0, 539
147, 55, 0.06880209594965, -0.99763035774231, 1.0, 718
148, 55, 0.085888341069221, -0.99630469083786, 1.0, 896
149, 55, 0.10289915651083, -0.99469178915024, 1.0, 1075
150, 55, 0.11982015520334, -0.99279552698135, 1.0, 1252
151, 55, 0.13663738965988, -0.9906210899353, 1.0, 1429
152, 55, 0.15333734452724, -0.98817390203476, 1.0, 1605
153, 55, 0.16990691423416, -0.98546010255814, 1.0, 1780
154, 55, 0.18633365631104, -0.98248654603958, 1.0, 1954
155, 55, 0.20260560512543, -0.97926038503647, 1.0, 2127
156, 55, 0.21871146559715, -0.97578954696655, 1.0, 2299
157, 55, 0.23464053869247, -0.97208219766617, 1.0, 2470
158, 55, 0.25038284063339, -0.96814692020416, 1.0, 2639
0, 56, -0.89792066812515, -0.44015720486641, 1.0, 53906
97, 56, -0.27025640010834, -0.96278846263885, 1.0, 62682
98, 56, -0.25449329614639, -0.96707457304001, 1.0, 62853
99, 56, -0.23852472007275, -0.97113639116287, 1.0, 63024
100, 56, -0.22236034274101, -0.97496455907822, 1.0, 63198
101, 56, -0.2060104906559, -0.9785498380661, 1.0, 63372
102, 56, -0.1894862651825, -0.9818834066391, 1.0, 63548
103, 56, -0.17279945313931, -0.98495697975159, 1.0, 63725
104, 56, -0.15596257150173, -0.98776292800903, 1.0, 63903
105, 56, -0.13898861408234, -0.99029392004013, 1.0, 64082
106, 56, -0.1218912974, -0.9925434589386, 1.0, 64262
107, 56, -0.10468478500843, -0.99450546503067, 1.0, 64443
108, 56, -0.087383739650249, -0.9961746931076, 1.0, 64624
109, 56, -0.070003278553486, -0.99754673242569, 1.0, 64806
110, 56, -0.052558828145266, -0.99861776828766, 1.0, 64988
111, 56, -0.035066138952971, -0.99938499927521, 1.0, 65171
112, 56, -0.017541158944368, -0.99984610080719, 1.0, 65354
144, 56, 0.017541158944368, -0.99984610080719, 1.0, 182
145, 56, 0.035066138952971, -0.99938499927521, 1.0, 365
146, 56, 0.052558828145266, -0.99861776828766, 1.0, 548
147, 56, 0.070003278553486, -0.99754673242569, 1.0, 730
148, 56, 0.087383739650249, -0.9961746931076, 1.0, 912
149, 56, 0.10468478500843, -0.99450546503067, 1.0, 1093
150, 56, 0.1218912974, -0.9925434589386, 1.0, 1274
151, 56, 0.13898861408234, -0.99029392004013, 1.0, 1454
152, 56, 0.15596257150173, -0.98776292800903, 1.0, 1633
153, 56, 0.17279945313931, -0.98495697975159, 1.0, 1811
154, 56, 0.1894862651825, -0.9818834066391, 1.0, 1988
155, 56, 0.2060104906559, -0.9785498380661, 1.0, 2164
156, 56, 0.22236034274101, -0.97496455907822, 1.0, 2338
157, 56, 0.23852472007275, -0.97113639116287, 1.0, 2512
158, 56, 0.25449329614639, -0.96707457304001, 1.0, 2683
159, 56, 0.27025640010834, -0.96278846263885, 1.0, 2854
254, 56, 0.89090609550476, -0.45418745279312, 1.0, 11466
96, 57, -0.29048159718513, -0.95688056945801, 1.0, 62462
97, 57, -0.27472114562988, -0.96152400970459, 1.0, 62634
98, 57, -0.25873610377312, -0.96594804525375, 1.0, 62807
100, 57, -0.22612972557545, -0.97409719228745, 1.0, 63157
101, 57, -0.2095291018486, -0.97780245542526, 1.0, 63335
102, 57, -0.19274531304836, -0.98124885559082, 1.0, 63513
103, 57, -0.17579063773155, -0.98442757129669, 1.0, 63693
104, 57, -0.15867809951305, -0.9873303771019, 1.0, 63874
107, 57, -0.10653312504292, -0.99430912733078, 1.0, 64423
108, 57, -0.088931940495968, -0.99603772163391, 1.0, 64608
109, 57, -0.071247048676014, -0.99745869636536, 1.0, 64793
110, 57, -0.053494725376368, -0.99856811761856, 1.0, 64978
111, 57, -0.035691533237696, -0.999362885952, 1.0, 65164
112, 57, -0.017854297533631, -0.99984055757523, 1.0, 65350
144, 57, 0.017854297533631, -0.99984055757523, 1.0, 186
145, 57, 0.035691533237696, -0.999362885952, 1.0, 372
146, 57, 0.053494725376368, -0.99856811761856, 1.0, 558
147, 57, 0.071247048676014, -0.99745869636536, 1.0, 743
148, 57, 0.088931940495968, -0.99603772163391, 1.0, 928
149, 57, 0.10653312504292, -0.99430912733078, 1.0, 1113
152, 57, 0.15867809951305, -0.9873303771019, 1.0, 1662
153, 57, 0.17579063773155, -0.98442757129669, 1.0, 1843
